Sentence,Label
"the announc push freenet share down 6.3 % , or eur0 .71 , in frankfurt trade to eur10 .65 as investor gave up hope unit internet ag and drillisch would pursu their own takeov and breakup of freenet .",-1
"dansk bank as dansk dc jump 3.7 percent to 133.4 kroner , rebound from yesterday s 3.5 percent slide .",1
"accord to the compani , in addit to normal season fluctuat the market situat ha weaken dure autumn 2008 .",-1
"chang in the market situat and tougher price competit have substanti reduc demand for bread packag manufactur at the kauhava plant , accord to the compani .",-1
"in the build and home improv trade , sale decreas by 6.3 % , total eur 154.1 mn .",-1
"in the build and home improv trade , net sale total eur 1,173 mn , down from eur 1,566 mn a year earlier .",-1
"in the build and home improv trade , sale decreas by 22.5 % to eur 201.4 mn .",-1
"finnish suominen corpor that make wipe , nonwoven , and flexibl packag , expect chang in the market situat to reduc sale of suominen s nonwoven and wet wipe from the previous estim volum .",-1
the hull of the vessel wa built one block at a time and ruukki deliv the plate materi for each block as construct progress .,0
the net sale of the whole fiscal year 2008 will be lower than in 2007 and oper profit is estim to be neg .,-1
sale at the unit slump last year after the industri wa hit by poor snowfal in the major resort in the winter of 200607 .,-1
"the steelmak said that the drop in profit wa explain by the continu econom uncertainti , mix with the current drought in bank lend , result in a declin in demand for it product as custom find it increasingli difficult to fund oper .",-1
"upmkymmen corp. , the world s largest maker of magazin paper , on tuesday report a 19percent profit drop as lower paper price , higher cost and a strong euro hurt revenu .",-1
"as such , the space ha blond wood floor unlik the rest of the store and a notabl scandinavian vibe .",0
finnish meat compani atria can no longer promis a suffici amount of domest beef to it custom .,-1
capit expenditur on energi effici ha unfortun fallen along with the declin in the economi .,-1
"due to the rapid decreas in net sale , personnel reduct have been carri out on a wider scale than initi expect .",-1
finnish wast manag and clean group lassila tikanoja oyj lt net profit went down to 32.2 mln euro 47.7 mln for 2007 from 35.3 mln euro 52.3 mln for 2006 .,-1
"qualcomm estim a firstquart profit between 46 and 50 cent a share , exclud certain item , below the analyst estim of 61 cent a share .",-1
"besid , as there is no depositor prefer in finland , senior debt and deposit rank on a par , which is also taken into consider , the agenc ad .",0
"oper margin , howev , slip to 14.4 % from 15.1 % , drag down by a poor perform in enterpris solut .",-1
mobil commun and wireless broadband provid nokia inc nyse nok today set new financi target and forecast for nokia and the mobil devic industri and also for nokia siemen network and the mobil and fix infrastructur and relat servic market .,0
"extern net sale from the print busi fell by 43.7 % , partli due to the termin of the print contract between ilkkayhtyma s print hous iprint oy and sector player hss media ab in decemb 2009 and the fall in print price .",-1
"sevenmonth sale of raguti , which is control by the finnish breweri olvi , declin by 11.2 percent , to 15.41 million liter , and the compani held 9.89 percent of the market .",-1
"the omx helsinki index wa down 0.34 pct at 8,256.02 on turnov of 813.191 mln eur .",-1
repeat see 2008 oper profit down yy report by helsinki newsroom keyword tecnomenresult,-1
"compar oper profit total eur 4.7 mn , down from eur 5.1 mn in the correspond period in 2005 , repres 7.4 % of net sale .",-1
"in finland s hobbi hall s sale decreas by 10 % , and intern sale fell by 19 % .",-1
"in the baltic state the compani report net sale of eur 11.9 mn , down from eur 14.2 mn , and an oper ebit of eur 2.2 mn , down from eur 1.7 mn .",-1
"oper profit in the half were 0.8 m , down from 0.9 m as glisten invest in the brand and the manag team .",-1
"sale in finland decreas by 2.0 % , and intern sale decreas by 9.3 % in term of euro , and by 15.1 % in term of local currenc .",-1
"oper result for the 12month period decreas from the profit of eur0 .4 m while turnov decreas from eur5 .6 m , as compar to 2004 .",-1
"helsinki thomson financi share in cargotec fell sharpli in earli afternoon trade after the cargo handl group post a surpris drop in apriljun profit , which overshadow the larg number of new order receiv dure the three month .",-1
london marketwatch share price end lower in london monday as a rebound in bank stock fail to offset broader weak for the ftse 100 .,-1
"oper profit fell to eur 35.4 mn from eur 68.8 mn in 2007 , includ vessel sale gain of eur 12.3 mn .",-1
"sale in finland decreas by 10.5 % in januari , while sale outsid finland drop by 17 % .",-1
"accord to gran , the compani ha no plan to move all product to russia , although that is where the compani is grow .",0
with the new product plant the compani would increas it capac to meet the expect increas in demand and would improv the use of raw materi and therefor increas the product profit .,1
"for the last quarter of 2010 , componenta s net sale doubl to eur131m from eur76m for the same period a year earlier , while it move to a zero pretax profit from a pretax loss of eur7m .",1
"in the third quarter of 2010 , net sale increas by 5.2 % to eur 205.5 mn , and oper profit by 34.9 % to eur 23.5 mn .",1
oper profit rose to eur 13.1 mn from eur 8.7 mn in the correspond period in 2007 repres 7.7 % of net sale .,1
"oper profit total eur 21.1 mn , up from eur 18.6 mn in 2007 , repres 9.7 % of net sale .",1
teliasonera tlsn said the offer is in line with it strategi to increas it ownership in core busi hold and would strengthen eesti telekom s offer to it custom .,1
"stora enso , norsk skog , mreal , upmkymmen credit suiss first boston cfsb rais the fair valu for share in four of the largest nordic forestri group .",1
"a purchas agreement for 7,200 ton of gasolin with deliveri at the hamina termin , finland , wa sign with nest oil oyj at the averag platt index for thi septemb plu eight us dollar per month .",1
"finnish talentum report it oper profit increas to eur 20.5 mn in 2005 from eur 9.3 mn in 2004 , and net sale total eur 103.3 mn , up from eur 96.4 mn .",1
"cloth retail chain seppl s sale increas by 8 % to eur 155.2 mn , and oper profit rose to eur 31.1 mn from eur 17.1 mn in 2004 .",1
"consolid net sale increas 16 % to reach eur74 .8 m , while oper profit amount to eur0 .9 m compar to a loss of eur0 .7 m in the prior year period .",1
"foundri divis report it sale increas by 9.7 % to eur 63.1 mn from eur 57.5 mn in the correspond period in 2006 , and sale of the machin shop divis increas by 16.4 % to eur 41.2 mn from eur 35.4 mn in the correspond period in 2006 .",1
"helsinki afx share close higher , led by nokia after it announc plan to team up with sanyo to manufactur 3g handset , and by nokian tyre after it fourthquart earn report beat analyst expect , dealer said .",1
"incap contract manufactur servic pvt ltd , a subsidiari of incap corpor of finland , plan to doubl it revenu by 20072008 .",1
"it board of director will propos a dividend of eur0 .12 per share for 2010 , up from the eur0 .08 per share paid in 2009 .",1
"lifetre wa found in 2000 , and it revenu have risen on an averag by 40 % with margin in late 30 .",1
"megafon s subscrib base increas 16.1 % in 2009 to 50.5 million user as of decemb 31 , while it market share by the number of custom amount to 24 % as of late 2009 , up from 23 % as of late 2008 , accord to teliasonera estim .",1
"net incom from life insur doubl to eur 6.8 mn from eur 3.2 mn , and net incom from nonlif insur rose to eur 5.2 mn from eur 1.5 mn in the correspond period in 2009 .",1
net sale increas to eur193 .3 m from eur179 .9 m and pretax profit rose by 34.2 % to eur43 .1 m. eur1 usd1 .4,1
"net sale surg by 18.5 % to eur167 .8 m. telest said that eur20 .4 m , or 12.2 % , of the sale came from the acquisit made in 2009 .",1
nordea group s oper profit increas in 2010 by 18 percent yearonyear to 3.64 billion euro and total revenu by 3 percent to 9.33 billion euro .,1
"oper profit for the ninemonth period increas from eur13 .6 m , while net sale increas from eur394 .7 m , as compar to the correspond period in 2005 .",1
"oper profit for the ninemonth period increas from eur3 .1 m and net sale increas from eur61 .5 m , as compar to the correspond period in 2007 .",1
"oper profit for the threemonth period increas from eur1 .2 m , while revenu increas from eur20 .2 m , as compar to the correspond period in 2005 .",1
"the compani s net profit rose 11.4 % on the year to 82.2 million euro in 2005 on sale of 686.5 million euro , 13.8 % up on the year , the compani said earlier .",1
"the lithuanian beer market made up 14.41 million liter in januari , a rise of 0.8 percent from the yearearli figur , the lithuanian brewer associ report cite the result from it member .",1
"vike line s cargo revenu increas by 5.4 % to eur 21.46 mn , and cargo volum increas by 2.4 % to 70,116 cargo unit .",1
"the fair valu of the properti portfolio doubl as a result of the kapite acquisit and total eur 2,686.2 1,259.7 million .",1
10 februari 2011 finnish media compani sanoma oyj hel saa1v said yesterday it 2010 net profit almost tripl to eur297 .3 m from eur107 .1 m for 2009 and announc a propos for a rais payout .,1
"a helsinki eliiv today report ep of eur1 .13 for 2009 , an increas over ep of eur1 .12 in 2008 .",1
"aspo plc stock exchang releas februari 11 , 2011 at8 .45 a.m. esl ship ltd , part of aspo group , ha sign a new , longterm contract with rautaruukki corpor for the marin transport of raw materi on the baltic sea .",1
"commiss incom increas by 22 % to eur 4.4 mn , and lend volum rose by 13.5 % .",1
"in januari , traffic , measur in revenu passeng kilometr rpk , went up by 3.2 % and capac , measur in avail seat kilometr ask , rose by 12.2 % .",1
"in januaryseptemb 2010 , fiskar net profit went up by 14 % yearonyear to eur 65.4 million and net sale to eur 525.3 million from eur 487.7 million .",1
"net incom from life insur rose to eur 16.5 mn from eur 14.0 mn , and net incom from nonlif insur to eur 22.6 mn from eur 15.2 mn in 2009 .",1
"nyrstar ha also agre to suppli to talvivaara up to 150,000 tonn of sulphur acid per annum for use in talvivaara s leach process dure the period of suppli of the zinc in concentr .",1
